ticket_id,customer_id,created_date,resolved_date,priority,category
522,379,2023-04-02,2023-04-11,High,Login Issue
523,379,2025-03-21,2025-03-22,Medium,Login Issue
524,381,2025-01-26,2025-01-28,Medium,Login Issue
525,382,2023-12-11,2023-12-15,High,Onboarding
526,383,2023-08-11,2023-08-12,High,Feature Request
527,384,2024-08-22,2024-08-25,Medium,Bug Report
528,384,2023-12-09,2023-12-13,High,Bug Report
529,384,2025-07-13,2025-07-23,Medium,Feature Request
530,384,2023-09-06,2023-09-08,Low,Billing
531,385,2025-05-23,2025-05-25,High,Feature Request
532,387,2025-09-24,2025-09-28,Low,Billing
533,387,2024-08-17,2024-08-24,Medium,Bug Report
534,389,2024-03-12,2024-03-16,High,Onboarding
535,389,2025-08-12,2025-08-20,Medium,Onboarding
536,389,2023-08-20,2023-08-21,Low,Bug Report
537,391,2023-04-22,2023-05-01,Low,Feature Request
538,391,2025-06-30,2025-07-04,Urgent,Login Issue
539,391,2024-12-18,2024-12-20,Low,Login Issue
540,394,2024-10-09,2024-10-10,Low,Billing
541,394,2025-11-02,2025-11-03,Low,Billing
542,396,2024-08-07,2024-08-12,Urgent,Login Issue
543,397,2023-06-29,2023-07-11,Low,Login Issue
544,397,2025-09-11,2025-09-17,Medium,Login Issue
545,398,2024-12-10,2024-12-16,Medium,Login Issue
546,399,2025-07-07,2025-07-08,Medium,Bug Report
547,399,2024-12-29,2024-12-31,Urgent,Login Issue
548,399,2023-09-19,2023-09-26,Low,Login Issue
549,401,2024-03-04,2024-03-07,Low,Feature Request
550,404,2023-07-01,2023-07-02,Low,Bug Report
551,405,2024-06-15,2024-06-17,Low,Login Issue
552,405,2025-01-17,2025-01-26,Low,Bug Report
553,406,2025-07-09,2025-07-16,Medium,Login Issue
554,406,2023-05-29,2023-05-30,High,Billing
555,407,2023-11-14,2023-11-16,Urgent,Onboarding
556,407,2023-01-27,2023-02-08,Medium,Bug Report
557,407,2023-12-24,2023-12-27,Low,Billing
558,407,2024-11-14,2024-11-15,Low,Login Issue
559,408,2024-09-06,2024-09-09,Low,Onboarding
560,409,2023-01-06,2023-01-09,Low,Feature Request
561,410,2025-08-09,2025-08-24,Medium,Feature Request
562,410,2023-03-23,2023-03-28,Medium,Onboarding
563,410,2023-12-09,2023-12-12,Medium,Onboarding
564,410,2024-07-23,,Medium,Onboarding
565,411,2024-04-15,2024-04-19,Medium,Feature Request
566,411,2025-04-07,2025-04-11,Medium,Billing
567,412,2024-10-23,2024-10-28,Low,Bug Report
568,412,2023-10-05,2023-10-09,Medium,Billing
569,414,2024-08-22,2024-09-01,Urgent,Login Issue
570,414,2023-05-12,2023-05-13,Low,Onboarding
571,415,2025-10-24,2025-10-28,Low,Feature Request
572,416,2024-06-25,2024-07-02,Low,Onboarding
573,418,2024-07-02,2024-07-03,Medium,Bug Report
574,418,2024-11-27,2024-11-28,High,Bug Report
575,419,2025-03-31,2025-04-01,High,Bug Report
576,419,2023-05-05,2023-05-17,Low,Login Issue
577,419,2025-09-17,2025-09-25,High,Login Issue
578,421,2024-09-16,2024-09-17,Low,Bug Report
579,421,2023-02-05,2023-02-10,Low,Bug Report
580,423,2023-06-15,2023-06-19,Low,Billing
581,425,2023-06-30,2023-07-01,Low,Onboarding
582,427,2023-07-30,2023-08-02,Medium,Bug Report
583,427,2024-06-10,2024-06-11,Low,Onboarding
584,427,2024-05-09,2024-05-10,Medium,Bug Report
585,427,2025-07-06,2025-07-08,Urgent,Feature Request
586,427,2023-01-14,2023-01-25,Medium,Login Issue
587,430,2024-06-25,2024-06-29,Low,Billing
588,430,2024-10-14,,Low,Onboarding
589,430,2025-07-31,2025-08-01,Low,Login Issue
590,431,2023-04-14,2023-04-15,Low,Bug Report
591,431,2024-04-06,2024-04-08,Low,Onboarding
592,431,2023-06-10,2023-06-11,Medium,Feature Request
593,433,2024-12-11,2024-12-13,Medium,Login Issue
594,433,2023-02-05,,Low,Feature Request
595,433,2023-05-24,2023-05-30,High,Billing
596,434,2024-09-23,2024-09-26,Low,Login Issue
597,434,2023-06-11,2023-06-16,Medium,Billing
598,436,2025-08-14,2025-08-16,Urgent,Onboarding
599,436,2024-02-11,2024-02-14,Low,Onboarding
600,436,2024-10-20,2024-10-24,Low,Onboarding
601,436,2023-03-24,,Medium,Feature Request
602,437,2023-03-30,,Low,Billing
603,438,2023-11-20,2023-12-04,Medium,Feature Request
604,439,2023-06-30,2023-07-08,High,Login Issue
605,439,2024-08-22,,Urgent,Feature Request
606,439,2024-04-18,2024-04-19,Low,Bug Report
607,439,2024-10-18,2024-10-22,Low,Bug Report
608,439,2025-01-13,2025-01-15,Medium,Onboarding
609,441,2024-05-08,2024-05-16,Low,Login Issue
610,441,2023-07-12,2023-07-16,Medium,Billing
611,441,2023-03-29,2023-03-30,High,Billing
612,442,2024-12-01,2024-12-02,Low,Login Issue
613,445,2023-11-13,2023-11-18,Low,Feature Request
614,445,2023-08-22,2023-09-02,Low,Login Issue
615,445,2023-06-20,2023-06-22,Medium,Login Issue
616,445,2023-04-04,2023-04-07,Medium,Feature Request
617,446,2025-06-02,2025-06-08,Medium,Feature Request
618,447,2025-09-30,2025-10-04,Low,Onboarding
619,448,2024-04-04,2024-04-08,Low,Onboarding
620,448,2025-04-02,2025-04-04,Medium,Feature Request
621,452,2024-07-29,2024-07-30,Low,Billing
622,452,2025-10-19,2025-10-22,Low,Bug Report
623,452,2023-04-12,2023-04-16,Medium,Login Issue
624,452,2023-08-19,2023-08-25,High,Onboarding
625,454,2023-04-05,2023-04-06,Medium,Billing
626,454,2023-03-11,2023-03-12,Low,Bug Report
627,454,2024-12-13,2024-12-15,Low,Onboarding
628,455,2025-09-28,2025-10-02,Medium,Billing
629,455,2024-08-29,2024-09-01,High,Bug Report
630,456,2023-09-05,2023-09-10,Medium,Onboarding
631,456,2025-10-28,2025-11-05,Low,Billing
632,456,2023-07-20,2023-07-24,Low,Billing
633,457,2024-05-10,2024-05-19,Low,Billing
634,457,2023-09-07,2023-09-12,High,Feature Request
635,457,2025-05-03,2025-05-07,High,Billing
636,457,2024-02-14,2024-02-18,Medium,Billing
637,458,2024-10-02,2024-10-05,Medium,Bug Report
638,458,2025-02-26,,Low,Billing
639,458,2025-06-06,2025-06-09,Medium,Onboarding
640,458,2024-08-20,2024-08-27,High,Onboarding
641,459,2023-05-18,2023-05-22,High,Login Issue
642,460,2024-07-30,2024-08-02,Low,Billing
643,460,2024-07-20,2024-08-01,Medium,Onboarding
644,460,2025-05-29,2025-05-30,High,Feature Request
645,460,2023-04-20,2023-04-21,Low,Bug Report
646,461,2024-05-05,2024-05-15,Medium,Feature Request
647,461,2025-01-09,2025-01-10,High,Bug Report
648,462,2023-09-10,2023-09-14,Low,Bug Report
649,462,2025-11-25,2025-12-06,Medium,Billing
650,463,2023-11-10,2023-11-15,Low,Login Issue
651,464,2023-04-25,2023-04-28,Urgent,Billing
652,465,2024-07-27,2024-07-28,Low,Onboarding
653,465,2025-07-19,2025-07-20,Low,Feature Request
654,465,2025-05-26,2025-05-31,Low,Feature Request
655,465,2024-01-31,2024-02-05,Low,Onboarding
656,466,2023-07-17,2023-07-21,High,Feature Request
657,467,2024-02-23,2024-02-26,Medium,Login Issue
658,467,2024-07-20,2024-07-22,Low,Login Issue
659,467,2025-07-19,2025-07-24,Medium,Onboarding
660,469,2025-11-18,2025-11-30,Low,Bug Report
661,469,2023-01-21,2023-01-26,Low,Onboarding
662,469,2023-03-31,2023-04-09,Medium,Bug Report
663,469,2025-10-20,2025-10-26,Medium,Feature Request
664,470,2025-01-18,2025-01-24,Medium,Billing
665,472,2025-06-22,2025-06-23,Medium,Bug Report
666,472,2024-08-31,2024-09-01,Low,Billing
667,472,2024-03-03,2024-03-05,High,Billing
668,473,2024-04-21,2024-04-23,Medium,Feature Request
669,475,2025-06-11,2025-06-16,Low,Login Issue
670,475,2023-11-25,,Low,Billing
671,476,2023-04-07,2023-04-09,Medium,Billing
672,476,2024-06-08,2024-06-29,Medium,Billing
673,477,2024-11-24,2024-11-28,Low,Feature Request
674,478,2023-06-11,2023-06-12,Low,Onboarding
675,479,2024-10-31,2024-11-01,Low,Billing
676,481,2025-01-04,2025-01-10,Medium,Onboarding
677,483,2023-04-09,2023-04-12,Low,Onboarding
678,484,2023-03-01,2023-03-11,Low,Onboarding
679,485,2025-04-07,2025-04-13,Low,Onboarding
680,485,2023-12-09,2023-12-16,Low,Onboarding
681,486,2024-12-28,2024-12-29,Low,Feature Request
682,486,2025-09-10,2025-09-12,Medium,Onboarding
683,486,2025-05-20,2025-05-25,High,Billing
684,488,2025-12-11,2025-12-19,Low,Login Issue
685,488,2023-10-22,2023-10-29,Low,Feature Request
686,491,2023-10-16,2023-10-18,Low,Billing
687,491,2023-03-06,2023-03-10,Urgent,Feature Request
688,491,2024-04-24,2024-04-25,Low,Billing
689,491,2024-04-24,2024-05-05,Medium,Bug Report
690,492,2024-11-07,2024-11-09,Medium,Onboarding
691,495,2025-07-03,2025-07-04,Medium,Login Issue
692,495,2025-05-27,2025-06-02,Low,Billing
693,496,2023-06-03,2023-06-08,Low,Bug Report
694,496,2024-02-22,2024-02-24,High,Feature Request
695,496,2025-12-24,2025-12-27,Medium,Login Issue
696,497,2025-06-14,2025-06-19,High,Billing
697,498,2024-05-26,2024-05-27,Medium,Feature Request
698,499,2024-04-29,2024-05-12,Low,Billing
699,499,2025-12-05,2025-12-16,Medium,Billing
700,499,2025-03-27,2025-03-30,Medium,Billing
701,499,2023-10-18,2023-10-24,Low,Onboarding
702,502,2025-04-19,2025-04-23,Low,Feature Request
703,502,2024-09-03,2024-09-08,Low,Billing
704,503,2025-05-12,2025-05-22,Low,Billing
705,503,2023-01-11,2023-01-14,Medium,Bug Report
706,503,2025-10-25,2025-10-28,Medium,Login Issue
707,505,2024-03-16,2024-03-24,Medium,Feature Request
708,505,2023-10-04,2023-10-05,High,Feature Request
709,506,2024-10-17,2024-10-19,Low,Login Issue
710,506,2024-04-02,2024-04-03,High,Feature Request
711,507,2025-03-18,2025-03-28,Medium,Billing
712,510,2023-07-14,2023-07-18,Medium,Feature Request
713,512,2023-04-02,,Medium,Onboarding
714,513,2025-12-12,2025-12-15,Low,Login Issue
715,514,2025-03-03,2025-03-10,Medium,Feature Request
716,515,2024-03-21,2024-03-22,Medium,Login Issue
717,516,2025-02-06,2025-02-08,Low,Billing
718,516,2024-01-27,2024-02-05,Low,Login Issue
719,516,2024-06-04,2024-06-05,Medium,Billing
720,516,2025-05-03,2025-05-26,Low,Billing
721,517,2025-08-19,2025-08-21,Low,Feature Request
722,517,2025-12-08,2025-12-09,Medium,Feature Request
723,518,2023-02-24,2023-02-25,Medium,Billing
724,519,2023-01-14,2023-01-19,Medium,Billing
725,519,2024-03-05,2024-03-06,Low,Feature Request
726,519,2023-05-07,2023-05-13,Low,Login Issue
727,520,2024-08-14,2024-08-17,Low,Bug Report
728,520,2025-07-02,2025-07-12,Medium,Billing
729,520,2023-03-17,2023-03-18,Low,Billing
730,522,2023-05-17,2023-05-20,Medium,Feature Request
731,522,2023-10-23,2023-10-27,High,Billing
732,522,2024-11-04,2024-11-12,Low,Billing
733,523,2023-07-08,2023-07-12,High,Feature Request
734,524,2023-01-17,2023-01-23,Medium,Bug Report
735,525,2024-10-19,2024-10-23,Medium,Billing
736,527,2024-04-06,2024-04-08,Medium,Onboarding
737,528,2025-10-24,2025-10-27,High,Feature Request
738,529,2024-07-28,2024-08-05,Low,Billing
739,530,2024-06-03,2024-06-04,Low,Billing
740,530,2024-04-26,2024-05-10,Low,Bug Report
741,530,2024-07-21,2024-07-25,Medium,Login Issue
742,531,2023-11-11,2023-11-14,High,Login Issue
743,532,2023-08-19,2023-08-28,Low,Onboarding
744,533,2024-04-29,2024-05-03,Urgent,Feature Request
745,535,2025-11-29,2025-12-04,Low,Feature Request
746,537,2023-09-01,2023-09-02,Medium,Onboarding
747,537,2024-12-11,2024-12-19,High,Onboarding
748,537,2024-06-22,2024-07-02,Low,Login Issue
749,538,2023-12-27,2023-12-28,Medium,Feature Request
750,539,2025-07-07,2025-07-09,Medium,Bug Report
751,539,2024-05-07,2024-05-10,Medium,Login Issue
752,540,2023-02-07,2023-02-10,Low,Billing
753,540,2025-12-23,2026-01-02,Low,Onboarding
754,540,2024-06-20,2024-07-17,Medium,Feature Request
755,540,2023-12-16,2023-12-22,Medium,Bug Report
756,540,2024-05-06,2024-05-12,High,Billing
757,542,2025-01-07,2025-01-14,Low,Billing
758,542,2023-04-17,2023-04-18,Low,Onboarding
759,542,2024-02-18,2024-02-21,Low,Feature Request
760,542,2024-08-24,2024-08-30,Medium,Login Issue
761,543,2024-08-20,2024-08-30,Low,Billing
762,543,2025-09-15,2025-09-26,Low,Onboarding
763,543,2025-02-05,2025-02-06,High,Feature Request
764,544,2024-03-23,,High,Onboarding
765,544,2024-08-15,2024-08-27,Medium,Login Issue
766,545,2024-06-11,2024-06-12,Low,Feature Request
767,546,2023-08-08,2023-08-09,Urgent,Login Issue
768,546,2023-06-19,2023-06-21,Low,Bug Report
769,546,2024-05-09,2024-05-10,Low,Billing
770,549,2025-04-30,2025-05-04,Low,Login Issue
771,549,2024-05-31,2024-06-03,Low,Feature Request
772,549,2023-09-01,2023-09-03,Low,Feature Request
773,550,2023-01-02,2023-01-09,Medium,Login Issue
774,552,2024-01-23,2024-01-24,Medium,Feature Request
775,553,2024-12-21,2024-12-27,Medium,Onboarding
776,554,2024-02-25,2024-03-11,Low,Billing
777,554,2023-05-25,2023-05-29,Low,Billing
778,554,2023-12-02,2023-12-09,Low,Feature Request
779,555,2024-07-31,2024-08-01,High,Login Issue
780,555,2025-01-11,2025-01-13,Urgent,Login Issue
781,555,2023-01-12,2023-01-17,Urgent,Onboarding
782,556,2024-04-07,2024-04-12,Low,Login Issue
783,556,2023-12-27,2023-12-28,Medium,Onboarding
784,556,2025-03-20,2025-03-30,High,Billing
785,556,2023-09-03,2023-09-15,Medium,Bug Report
786,556,2023-03-10,2023-03-11,Low,Login Issue
787,557,2025-01-25,2025-02-01,High,Feature Request
788,557,2025-07-30,2025-07-31,Medium,Billing
789,558,2024-09-20,2024-09-21,Low,Feature Request
790,558,2025-07-01,2025-07-06,Medium,Billing
791,559,2025-02-01,2025-02-02,Low,Bug Report
792,559,2023-04-02,2023-04-05,High,Login Issue
793,559,2023-07-07,2023-07-09,Low,Billing
794,559,2025-09-25,2025-09-30,Medium,Onboarding
795,559,2025-08-11,2025-08-18,High,Login Issue
796,560,2023-03-25,2023-03-26,Low,Onboarding
797,560,2023-06-22,2023-06-23,Medium,Feature Request
798,561,2023-10-21,2023-10-31,Medium,Onboarding
799,561,2023-04-09,2023-04-10,High,Onboarding
800,561,2025-12-12,2025-12-16,Low,Login Issue
801,563,2025-11-09,2025-11-13,Low,Feature Request
802,563,2023-06-07,2023-06-14,Medium,Billing
803,563,2025-04-21,2025-04-22,Medium,Login Issue
804,563,2025-04-22,2025-05-04,Low,Onboarding
805,564,2023-09-04,2023-09-05,Low,Feature Request
806,565,2024-10-11,2024-10-13,Low,Feature Request
807,565,2024-06-12,2024-06-14,High,Billing
808,566,2025-06-28,2025-06-29,Low,Bug Report
809,566,2024-11-16,2024-11-17,Low,Bug Report
810,567,2024-10-13,2024-10-14,Urgent,Onboarding
811,567,2024-03-13,2024-03-19,Medium,Login Issue
812,567,2025-11-11,2025-11-25,Urgent,Feature Request
813,568,2025-02-06,2025-02-12,High,Onboarding
814,568,2025-04-08,2025-04-10,Medium,Bug Report
815,568,2023-08-01,2023-08-03,Low,Onboarding
816,568,2025-09-02,2025-09-08,Medium,Onboarding
817,570,2025-08-22,2025-08-24,Low,Feature Request
818,570,2025-01-28,2025-02-04,Low,Feature Request
819,570,2023-08-22,2023-08-23,Low,Billing
820,570,2025-06-04,2025-06-06,Medium,Feature Request
821,571,2023-01-25,2023-01-27,High,Feature Request
822,571,2024-07-09,2024-07-11,Low,Onboarding
823,572,2025-07-21,2025-07-27,Low,Login Issue
824,574,2023-12-27,2024-01-01,High,Onboarding
825,574,2024-03-25,2024-04-16,High,Bug Report
826,575,2025-07-15,2025-07-19,Medium,Billing
827,575,2024-09-01,2024-09-09,Urgent,Bug Report
828,579,2023-01-04,,High,Feature Request
829,581,2024-06-20,2024-06-25,Low,Bug Report
830,581,2024-08-07,2024-08-10,High,Onboarding
831,581,2023-01-19,,Low,Bug Report
832,582,2024-04-23,2024-05-02,Medium,Login Issue
833,582,2023-11-01,2023-11-03,Low,Onboarding
834,582,2023-01-07,2023-01-08,Low,Bug Report
835,582,2025-03-30,2025-04-03,Medium,Billing
836,583,2024-01-06,2024-01-08,Medium,Billing
837,583,2025-08-05,2025-08-10,High,Feature Request
838,583,2025-12-13,2025-12-14,Medium,Login Issue
839,583,2025-04-12,2025-04-17,High,Bug Report
840,583,2023-08-23,,Low,Login Issue
841,584,2024-10-01,,Medium,Bug Report
842,585,2023-05-12,2023-05-16,Medium,Bug Report
843,585,2024-06-04,2024-06-15,Urgent,Bug Report
844,586,2023-10-11,2023-10-20,High,Onboarding
845,587,2023-06-11,2023-06-20,Medium,Bug Report
846,587,2023-04-05,2023-04-07,High,Feature Request
847,587,2025-05-27,2025-05-30,Low,Onboarding
848,590,2024-04-06,2024-04-07,High,Login Issue
849,591,2025-10-03,2025-10-04,Low,Onboarding
850,592,2023-05-11,2023-05-13,Low,Login Issue
851,593,2024-08-03,2024-08-12,Medium,Feature Request
852,593,2024-03-10,2024-03-11,Low,Billing
853,593,2024-05-16,,Medium,Onboarding
854,594,2023-12-31,2024-01-01,Low,Bug Report
855,594,2023-01-03,,Low,Feature Request
856,595,2024-01-02,2024-01-09,Low,Login Issue
857,595,2023-09-03,2023-09-14,Low,Billing
858,595,2023-07-15,2023-07-18,High,Billing
859,595,2025-08-29,2025-08-31,High,Onboarding
860,596,2023-09-29,2023-10-03,Low,Feature Request
861,597,2025-08-28,2025-08-29,Low,Billing
862,598,2023-04-09,2023-04-11,Low,Login Issue
863,598,2024-02-20,2024-02-27,Low,Login Issue
864,599,2025-09-10,2025-09-11,Low,Login Issue
865,600,2025-01-09,2025-01-11,Low,Billing
866,600,2025-05-13,2025-05-14,High,Billing
867,601,2024-10-20,2024-10-22,Low,Feature Request
868,602,2025-04-20,2025-04-21,Low,Onboarding
869,602,2024-12-07,2024-12-10,High,Feature Request
870,602,2025-06-09,2025-06-12,High,Bug Report
871,604,2023-09-24,2023-09-25,Medium,Login Issue
872,604,2023-12-25,2024-01-01,High,Feature Request
873,604,2025-05-18,2025-05-24,Low,Bug Report
874,604,2023-01-05,2023-01-07,Medium,Billing
875,606,2024-10-12,2024-10-13,Low,Bug Report
876,608,2023-03-01,2023-03-27,Urgent,Billing
877,608,2024-01-26,2024-01-27,Low,Onboarding
878,608,2025-08-17,2025-08-20,Low,Onboarding
879,609,2023-05-28,2023-06-03,Low,Onboarding
880,609,2024-11-05,2024-11-17,Low,Billing
881,612,2025-09-25,2025-09-28,High,Bug Report
882,612,2024-06-06,2024-06-10,High,Feature Request
883,612,2025-06-03,2025-06-12,Low,Bug Report
884,612,2024-11-29,2024-12-02,Medium,Billing
885,612,2025-11-11,2025-11-13,Medium,Onboarding
886,613,2025-06-30,2025-07-09,Medium,Onboarding
887,613,2025-07-27,2025-08-02,Medium,Feature Request
888,613,2025-10-31,2025-11-05,Low,Login Issue
889,613,2024-03-12,2024-03-13,Low,Login Issue
890,614,2025-10-27,2025-10-30,Low,Login Issue
891,614,2025-01-30,2025-02-02,Medium,Bug Report
892,614,2023-11-27,2023-12-07,High,Login Issue
893,615,2024-02-29,2024-03-01,High,Login Issue
894,615,2023-09-19,2023-10-06,Medium,Bug Report
895,615,2025-05-07,2025-05-17,Low,Login Issue
896,615,2023-06-20,2023-06-25,Low,Bug Report
897,616,2025-05-07,2025-05-10,Urgent,Bug Report
898,616,2025-01-11,2025-01-17,Low,Login Issue
899,616,2023-12-14,2023-12-22,Low,Billing
900,623,2024-02-13,2024-02-14,Low,Onboarding
901,626,2024-04-02,2024-04-11,Low,Login Issue
902,626,2025-08-04,2025-08-05,Low,Login Issue
903,626,2023-10-14,2023-10-17,Medium,Billing
904,629,2023-10-22,2023-10-23,Urgent,Billing
905,629,2023-06-21,2023-06-25,Medium,Onboarding
906,629,2023-01-14,2023-01-25,Low,Billing
907,630,2025-11-07,2025-11-09,High,Onboarding
908,631,2023-07-28,2023-08-04,Medium,Onboarding
909,631,2024-10-05,2024-10-08,Medium,Billing
910,631,2024-04-05,2024-04-12,Low,Onboarding
911,633,2023-05-01,2023-05-11,Low,Login Issue
912,633,2023-08-18,2023-08-21,Low,Bug Report
913,633,2023-08-06,2023-08-09,High,Feature Request
914,633,2024-10-14,2024-10-15,Low,Billing
915,633,2024-12-16,2024-12-25,Low,Billing
916,635,2024-01-07,2024-01-13,Low,Login Issue
917,635,2024-05-08,2024-05-11,Medium,Feature Request
918,635,2024-01-30,2024-02-01,High,Feature Request
919,635,2023-11-18,2023-11-19,Low,Onboarding
920,637,2024-09-12,,Medium,Feature Request
921,637,2024-11-26,2024-11-28,High,Onboarding
922,638,2025-03-15,2025-03-24,Low,Onboarding
923,638,2025-06-04,2025-06-09,Medium,Onboarding
924,638,2025-10-05,2025-10-06,High,Bug Report
925,639,2024-09-04,2024-09-06,High,Login Issue
926,640,2025-05-25,2025-05-26,Medium,Bug Report
927,640,2025-08-26,,High,Login Issue
928,642,2025-07-01,2025-07-02,High,Billing
929,642,2023-04-11,2023-04-18,High,Billing
930,642,2025-01-27,2025-01-28,Medium,Login Issue
931,642,2023-12-28,2023-12-31,Medium,Login Issue
932,642,2023-09-22,2023-09-24,High,Bug Report
933,644,2025-04-07,2025-04-10,Medium,Bug Report
934,646,2023-05-31,2023-06-09,Low,Billing
935,647,2025-09-12,2025-09-15,Medium,Login Issue
936,647,2024-12-30,,Medium,Feature Request
937,648,2025-04-16,2025-04-19,High,Login Issue
938,649,2024-06-06,2024-06-07,High,Bug Report
939,651,2025-04-30,2025-05-04,Medium,Bug Report
940,651,2023-03-28,2023-03-30,Low,Login Issue
941,653,2024-06-12,2024-06-16,High,Onboarding
942,655,2024-03-16,2024-03-21,Low,Billing
943,657,2024-11-01,,Low,Billing
944,657,2025-06-25,2025-06-30,Low,Onboarding
945,657,2024-01-15,2024-01-19,Low,Billing
946,657,2023-07-23,2023-07-29,Low,Bug Report
947,657,2025-09-09,2025-09-14,Urgent,Login Issue
948,659,2025-10-04,2025-10-06,Medium,Onboarding
949,660,2023-08-06,2023-08-07,Low,Billing
950,661,2023-04-29,2023-05-05,Medium,Login Issue
951,661,2023-05-07,2023-05-08,Urgent,Bug Report
952,662,2025-02-08,2025-02-16,Urgent,Feature Request
953,662,2025-07-14,2025-07-19,Medium,Login Issue
954,664,2023-01-08,2023-01-11,Low,Feature Request
955,664,2025-02-26,2025-03-12,Low,Feature Request
956,664,2023-02-16,2023-02-22,Low,Feature Request
957,664,2023-09-10,2023-09-13,Medium,Login Issue
958,667,2025-04-07,2025-04-09,Low,Feature Request
959,670,2023-11-07,2023-11-09,Medium,Onboarding
960,672,2024-12-04,2024-12-06,Low,Billing
961,672,2024-01-31,2024-02-03,Low,Bug Report
962,672,2023-08-30,,Low,Onboarding
963,673,2024-05-12,2024-05-18,Medium,Billing
964,674,2025-05-13,2025-05-21,Urgent,Onboarding
965,674,2025-12-09,2025-12-10,Medium,Feature Request
966,675,2023-01-22,2023-01-28,Low,Login Issue
967,678,2023-03-19,2023-03-22,Medium,Feature Request
968,679,2024-10-15,2024-10-16,Medium,Billing
969,679,2025-10-04,2025-10-06,Medium,Login Issue
