subscription_id,customer_id,plan_id,start_date,end_date,billing_cycle,status
617,556,2,2025-07-25,,monthly,active
618,557,1,2025-03-09,,monthly,active
619,558,2,2025-04-25,,annual,active
620,559,2,2025-04-10,,monthly,active
621,560,1,2024-07-05,,monthly,active
622,561,1,2025-05-10,,monthly,active
623,562,1,2023-04-25,,monthly,active
624,563,2,2023-07-09,2024-01-24,monthly,cancelled
625,563,3,2024-03-18,,monthly,active
626,564,3,2024-12-02,,monthly,active
627,565,1,2024-10-23,,monthly,active
628,566,2,2024-11-02,2025-05-22,monthly,cancelled
629,566,1,2025-08-24,,monthly,active
630,567,1,2023-01-31,,monthly,active
631,568,2,2023-11-14,,annual,active
632,569,3,2023-03-05,,annual,active
633,570,3,2025-06-17,2025-09-11,monthly,cancelled
634,570,2,2025-11-28,,monthly,active
635,571,1,2025-06-15,,monthly,active
636,572,2,2024-07-17,,annual,active
637,573,1,2025-01-21,2025-05-14,monthly,cancelled
638,574,1,2024-04-05,2025-06-06,monthly,cancelled
639,575,2,2023-12-11,2024-08-07,monthly,cancelled
640,575,1,2024-11-02,,monthly,active
641,576,3,2024-01-01,,annual,active
642,577,1,2024-08-06,,annual,active
643,578,2,2025-08-16,,monthly,active
644,579,1,2023-04-30,2024-05-20,monthly,cancelled
645,579,1,2024-07-27,,monthly,active
646,580,1,2025-11-29,,annual,active
647,581,3,2025-04-30,2025-09-01,monthly,cancelled
648,581,2,2025-09-27,,monthly,active
649,582,2,2024-01-05,2025-02-22,annual,cancelled
650,583,2,2024-10-26,2025-08-03,monthly,cancelled
651,584,2,2024-03-14,2025-01-28,annual,cancelled
652,585,3,2023-01-01,,annual,active
653,586,3,2024-03-15,,monthly,active
654,587,1,2023-07-13,2024-08-27,annual,cancelled
655,588,2,2023-07-08,2025-01-17,monthly,cancelled
656,589,3,2025-09-26,,annual,active
657,590,3,2023-06-10,2023-10-16,annual,cancelled
658,591,2,2024-04-09,,monthly,active
659,592,1,2024-10-15,,monthly,active
660,593,2,2025-07-01,2025-09-29,monthly,cancelled
661,593,1,2025-11-23,,monthly,active
662,594,1,2023-06-19,,monthly,active
663,595,1,2023-04-10,,monthly,active
664,596,3,2025-05-30,,monthly,active
665,597,1,2024-10-18,2024-11-21,monthly,cancelled
666,597,1,2025-03-07,,monthly,active
667,598,1,2023-10-26,2024-03-23,monthly,cancelled
668,598,1,2024-04-09,,monthly,active
669,599,2,2023-08-19,2023-09-26,monthly,cancelled
670,600,1,2024-09-16,,monthly,active
671,601,2,2025-09-16,,annual,active
672,602,2,2024-06-07,,annual,active
673,603,2,2023-05-17,2023-09-07,monthly,cancelled
674,603,2,2023-12-03,,monthly,active
675,604,1,2024-04-18,,monthly,active
676,605,2,2023-06-30,,monthly,active
677,606,2,2024-11-14,,monthly,active
678,607,1,2025-10-23,,monthly,active
679,608,2,2024-04-06,,annual,active
680,609,2,2025-05-04,2025-12-07,monthly,cancelled
681,610,2,2024-02-28,,monthly,active
682,611,2,2025-05-30,,monthly,active
683,612,1,2024-01-13,,monthly,active
684,613,2,2025-06-26,,monthly,active
685,614,1,2023-09-27,,annual,active
686,615,1,2023-02-23,,annual,active
687,616,2,2024-01-12,2024-05-02,annual,cancelled
688,617,2,2024-07-06,,monthly,active
689,618,1,2025-09-30,,monthly,active
690,619,1,2024-10-02,,monthly,active
691,620,2,2025-07-24,,annual,active
692,621,1,2025-03-04,,monthly,active
693,622,2,2025-02-08,2025-03-17,monthly,cancelled
694,623,3,2023-07-05,2023-06-01,monthly,cancelled
695,623,2,2023-09-22,,monthly,active
696,624,1,2025-07-12,,annual,active
697,625,1,2023-02-12,2024-02-26,monthly,cancelled
698,625,1,2024-06-25,,monthly,active
699,626,1,2025-11-13,,monthly,active
700,627,2,2023-11-29,2024-06-23,monthly,cancelled
701,628,1,2024-08-14,,annual,active
702,629,2,2025-10-18,,monthly,active
703,630,1,2023-12-06,,annual,active
704,631,3,2023-04-23,,monthly,active
705,632,2,2023-11-04,2024-07-01,annual,cancelled
706,632,2,2024-11-10,,annual,active
707,633,1,2023-03-15,2023-06-11,monthly,cancelled
708,634,2,2023-05-13,,monthly,active
709,635,1,2023-04-30,,monthly,active
710,636,2,2024-11-08,2025-05-02,annual,cancelled
711,637,2,2025-11-30,,monthly,active
712,638,1,2023-04-01,2023-05-04,annual,cancelled
713,638,2,2023-05-14,,annual,active
714,639,1,2025-04-27,2025-05-24,monthly,cancelled
715,639,1,2025-07-29,,monthly,active
716,640,1,2023-05-19,,monthly,active
717,641,1,2023-12-26,2024-05-07,monthly,cancelled
718,641,2,2024-07-13,,monthly,active
719,642,1,2023-10-06,,monthly,active
720,643,3,2023-04-25,2023-11-27,monthly,cancelled
721,644,1,2024-12-25,2025-09-24,monthly,cancelled
722,645,2,2025-03-08,,monthly,active
723,646,3,2025-04-27,,monthly,active
724,647,1,2023-12-25,2025-07-25,annual,cancelled
725,647,1,2025-09-15,,annual,active
726,648,1,2025-10-21,,monthly,active
727,649,2,2023-07-21,,monthly,active
728,650,1,2023-01-09,2023-08-01,monthly,cancelled
729,651,2,2023-07-31,2023-12-01,monthly,cancelled
730,652,2,2024-10-19,2025-12-03,monthly,cancelled
731,653,2,2024-07-14,2024-09-19,monthly,cancelled
732,653,2,2024-11-04,,monthly,active
733,654,3,2023-10-17,2024-04-02,monthly,cancelled
734,655,2,2025-06-27,,monthly,active
735,656,1,2025-03-13,2025-04-14,monthly,cancelled
736,656,2,2025-02-05,,monthly,active
737,657,2,2024-11-11,2024-12-17,monthly,cancelled
738,658,3,2025-08-17,,monthly,active
739,659,2,2023-10-22,,annual,active
740,660,1,2025-07-17,,monthly,active
741,661,1,2023-09-18,2024-07-05,annual,cancelled
742,661,2,2024-08-13,,annual,active
743,662,1,2025-08-02,,monthly,active
744,663,3,2024-03-02,,annual,active
745,664,2,2023-12-21,2024-10-31,monthly,cancelled
746,665,1,2024-10-28,,annual,active
747,666,2,2024-11-01,,monthly,active
748,667,1,2023-11-02,2023-07-17,monthly,cancelled
749,668,1,2024-05-09,,monthly,active
750,669,1,2023-07-02,,monthly,active
751,670,3,2023-02-01,,monthly,active
752,671,2,2024-10-13,,monthly,active
753,672,1,2025-02-26,,monthly,active
754,673,1,2023-02-02,2023-04-18,monthly,cancelled
755,674,2,2025-07-22,,monthly,active
756,675,2,2025-02-26,2025-05-07,monthly,cancelled
757,676,1,2025-04-21,,monthly,active
758,677,3,2025-09-13,2025-11-15,monthly,cancelled
759,678,3,2025-12-07,,annual,active
760,679,1,2024-01-10,2025-08-27,annual,cancelled
761,680,2,2024-11-09,,annual,active
762,681,1,2024-09-14,,monthly,active
763,682,1,2023-02-25,,annual,active
764,683,3,2024-07-17,2025-05-02,monthly,cancelled
765,684,1,2023-12-26,,annual,active
766,685,1,2023-10-25,2024-01-02,monthly,cancelled
767,685,2,2024-02-29,,monthly,active
768,686,2,2025-06-20,,monthly,active
769,687,2,2023-04-18,2024-04-03,monthly,cancelled
770,688,1,2025-08-29,,monthly,active
771,689,3,2025-12-21,,annual,active
772,690,1,2024-12-07,2025-03-26,monthly,cancelled
773,691,1,2024-02-04,,monthly,active
774,692,1,2023-01-25,,monthly,active
775,693,2,2023-02-18,2023-07-28,monthly,cancelled
776,694,2,2023-03-09,2023-06-15,monthly,cancelled
777,695,1,2024-01-13,2024-04-08,monthly,cancelled
778,695,2,2024-07-18,,monthly,active
779,696,1,2024-10-24,2025-10-29,monthly,cancelled
780,697,3,2024-06-12,,monthly,active
781,698,2,2025-10-04,,monthly,active
782,699,2,2023-07-31,2023-09-02,monthly,cancelled
783,700,3,2023-01-02,,annual,active
784,701,1,2025-09-06,2025-07-17,monthly,cancelled
785,701,1,2025-09-03,,monthly,active
786,702,2,2023-09-06,,monthly,active
787,703,1,2025-01-18,,monthly,active
788,704,3,2023-03-22,2023-05-02,monthly,cancelled
789,705,1,2025-09-23,,monthly,active
790,706,3,2025-09-28,,annual,active
791,707,1,2023-03-17,,annual,active
792,708,1,2025-07-12,2025-08-07,monthly,cancelled
793,708,2,2025-11-22,,monthly,active
794,709,2,2023-10-17,,monthly,active
795,710,1,2023-01-30,,annual,active
796,711,1,2023-11-05,,monthly,active
797,712,2,2025-05-22,,annual,active
798,713,2,2024-10-20,,annual,active
799,714,2,2023-10-17,2025-02-22,monthly,cancelled
800,715,1,2023-10-01,2024-08-17,monthly,cancelled
801,716,2,2023-01-14,2023-07-17,monthly,cancelled
802,717,1,2023-09-17,2023-11-10,annual,cancelled
803,718,2,2024-04-01,2024-07-14,monthly,cancelled
804,719,2,2024-04-27,2024-10-27,monthly,cancelled
805,720,1,2024-07-20,,annual,active
806,721,1,2023-03-30,2023-06-13,monthly,cancelled
807,722,1,2023-12-27,,monthly,active
808,723,1,2024-10-29,,monthly,active
809,724,3,2024-04-30,2024-10-13,monthly,cancelled
810,725,2,2025-11-06,,monthly,active
811,726,2,2025-01-04,2025-09-20,monthly,cancelled
812,727,1,2025-08-11,,monthly,active
813,728,1,2023-12-15,,monthly,active
814,729,1,2025-08-27,,annual,active
815,730,2,2024-03-31,2024-12-27,monthly,cancelled
816,731,2,2023-03-24,,monthly,active
817,732,2,2025-07-15,2025-08-25,monthly,cancelled
818,733,2,2025-01-04,,monthly,active
819,734,2,2023-02-19,2023-05-20,monthly,cancelled
820,734,2,2023-09-02,,monthly,active
821,735,2,2025-08-08,,annual,active
822,736,3,2025-05-22,,annual,active
823,737,2,2024-11-18,,monthly,active
824,738,3,2025-08-11,,annual,active
825,739,3,2023-11-10,2024-03-13,monthly,cancelled
826,739,2,2024-05-02,,monthly,active
827,740,1,2024-10-18,,monthly,active
828,741,1,2025-09-22,,monthly,active
829,742,2,2023-05-15,,monthly,active
830,743,1,2023-12-08,2024-06-06,annual,cancelled
831,743,1,2024-10-02,,annual,active
832,744,1,2024-08-23,2024-10-08,monthly,cancelled
833,744,1,2025-01-18,,monthly,active
834,745,2,2024-08-20,2024-10-06,monthly,cancelled
835,746,1,2024-10-30,2025-08-02,annual,cancelled
836,747,1,2024-09-19,,monthly,active
837,748,3,2025-07-22,,monthly,active
838,749,2,2023-11-27,,annual,active
839,750,2,2023-03-13,,monthly,active
840,751,2,2023-02-21,2023-03-29,monthly,cancelled
841,752,1,2024-08-28,2025-04-26,monthly,cancelled
842,753,1,2025-06-24,,monthly,active
843,754,1,2024-03-27,,monthly,active
844,755,1,2024-02-05,2025-04-22,monthly,cancelled
845,755,1,2025-05-29,,monthly,active
846,756,1,2024-02-03,,monthly,active
847,757,2,2025-01-27,,monthly,active
848,758,1,2024-03-17,2024-08-12,monthly,cancelled
849,758,3,2024-01-12,,monthly,active
850,759,1,2025-04-28,2025-07-30,annual,cancelled
851,759,1,2025-08-09,,annual,active
852,760,2,2023-05-16,,monthly,active
853,761,1,2023-08-10,,monthly,active
854,762,2,2025-10-08,,monthly,active
855,763,2,2023-12-09,2024-09-11,monthly,cancelled
856,764,3,2025-10-06,,monthly,active
857,765,1,2025-09-01,,annual,active
858,766,2,2023-04-30,,monthly,active
859,767,2,2024-12-30,,monthly,active
860,768,1,2023-07-13,,annual,active
861,769,1,2023-07-16,,monthly,active
862,770,1,2025-04-23,,monthly,active
863,771,2,2025-12-12,,monthly,active
864,772,2,2023-08-27,,monthly,active
865,773,2,2025-07-12,,monthly,active
866,774,1,2024-04-09,,monthly,active
867,775,1,2025-06-02,,annual,active
868,776,1,2023-03-30,,annual,active
869,777,3,2024-01-14,,monthly,active
870,778,1,2024-12-22,2025-05-09,monthly,cancelled
871,778,1,2025-06-05,,monthly,active
872,779,1,2025-12-19,,monthly,active
873,780,3,2024-03-14,,monthly,active
874,781,1,2024-01-06,2024-06-01,monthly,cancelled
875,782,1,2023-09-11,,monthly,active
876,783,1,2023-06-18,2024-11-06,monthly,cancelled
877,783,1,2025-01-31,,monthly,active
878,784,1,2024-07-04,,monthly,active
879,785,1,2025-01-22,,monthly,active
880,786,2,2023-02-09,,annual,active
881,787,1,2024-11-24,,monthly,active
882,788,2,2024-07-13,2024-09-03,monthly,cancelled
883,788,2,2024-12-31,,monthly,active
884,789,2,2023-10-29,,monthly,active
885,790,1,2023-05-20,,monthly,active
886,791,3,2023-06-06,2023-07-23,annual,cancelled
887,792,1,2025-10-30,,monthly,active
888,793,2,2025-02-24,,monthly,active
889,794,1,2023-03-12,,annual,active
890,795,1,2025-08-20,,annual,active
891,796,2,2024-12-23,2025-02-16,annual,cancelled
892,797,2,2023-02-25,2023-03-31,monthly,cancelled
893,798,1,2024-05-15,2024-06-18,monthly,cancelled
894,798,2,2024-09-10,,monthly,active
895,799,1,2024-11-22,2025-09-23,monthly,cancelled
896,800,1,2024-06-30,,monthly,active
897,801,1,2025-09-27,,monthly,active
898,802,3,2025-01-14,2025-02-14,monthly,cancelled
899,802,3,2025-06-01,,monthly,active
900,803,1,2024-03-14,,monthly,active
901,804,1,2023-07-14,,annual,active
902,805,1,2024-10-09,2024-11-26,monthly,cancelled
903,805,1,2025-01-31,,monthly,active
904,806,2,2024-01-05,2025-04-26,annual,cancelled
905,807,2,2024-07-02,2024-08-06,annual,cancelled
906,808,2,2025-12-05,,monthly,active
907,809,3,2024-10-14,,monthly,active
908,810,2,2023-11-25,2024-08-23,monthly,cancelled
909,810,2,2024-09-23,,monthly,active
910,811,2,2025-08-08,2025-11-25,monthly,cancelled
911,812,1,2023-03-01,2023-04-30,monthly,cancelled
912,813,1,2023-10-02,,annual,active
913,814,3,2025-01-14,2025-11-26,monthly,cancelled
914,815,2,2025-04-12,,monthly,active
915,816,2,2023-08-09,,monthly,active
916,817,1,2023-10-23,2025-04-08,monthly,cancelled
917,818,1,2023-08-20,,monthly,active
918,819,2,2024-09-23,,annual,active
919,820,2,2024-05-05,2025-04-18,monthly,cancelled
920,821,1,2025-06-25,,monthly,active
921,822,2,2024-09-01,,monthly,active
922,823,3,2023-06-14,2024-08-07,annual,cancelled
923,824,3,2023-11-25,2024-02-02,annual,cancelled
924,824,1,2024-02-05,,annual,active
925,825,2,2023-04-17,,monthly,active
926,826,1,2024-10-04,,monthly,active
927,827,3,2025-04-20,,monthly,active
928,828,1,2024-07-31,2024-09-18,annual,cancelled
929,828,3,2024-10-20,,annual,active
930,829,3,2024-04-13,2025-04-11,monthly,cancelled
931,830,1,2024-06-16,2025-03-09,monthly,cancelled
932,830,1,2025-04-12,,monthly,active
933,831,1,2025-07-18,,monthly,active
934,832,2,2025-02-21,,monthly,active
935,833,2,2025-06-05,,monthly,active
936,834,1,2025-01-27,,monthly,active
937,835,2,2024-03-10,2024-08-14,monthly,cancelled
938,836,2,2024-12-11,,monthly,active
939,837,2,2024-09-11,,annual,active
940,838,1,2023-12-14,,annual,active
941,839,2,2023-10-18,,monthly,active
942,840,2,2024-08-02,,monthly,active
943,841,1,2024-10-08,,annual,active
944,842,2,2023-04-22,,monthly,active
945,843,1,2023-03-25,,monthly,active
946,844,1,2023-11-09,,monthly,active
947,845,1,2023-01-09,,annual,active
948,846,2,2023-02-23,,monthly,active
949,847,1,2023-03-01,2023-07-20,annual,cancelled
950,848,2,2024-05-11,,monthly,active
951,849,1,2024-02-08,,annual,active
952,850,3,2023-12-31,2025-01-23,monthly,cancelled
953,851,1,2024-06-08,2024-10-27,monthly,cancelled
954,851,2,2024-11-28,,monthly,active
955,852,2,2023-09-26,2024-11-19,monthly,cancelled
956,852,2,2025-03-13,,monthly,active
957,853,1,2024-03-07,,monthly,active
958,854,1,2023-10-07,,annual,active
959,855,1,2024-08-18,2025-06-27,annual,cancelled
960,855,2,2025-08-06,,annual,active
961,856,1,2024-05-24,2024-09-05,monthly,cancelled
962,856,1,2024-10-06,,monthly,active
963,857,2,2025-04-25,,annual,active
964,858,3,2023-08-22,,monthly,active
965,859,1,2024-10-04,,annual,active
966,860,2,2024-03-08,2024-10-24,monthly,cancelled
967,860,1,2025-01-22,,monthly,active
968,861,2,2023-01-12,2023-03-09,annual,cancelled
969,862,2,2025-09-23,,monthly,active
970,863,1,2023-09-14,2024-03-30,annual,cancelled
971,864,2,2025-12-09,,monthly,active
972,865,1,2023-10-31,,annual,active
973,866,2,2023-10-02,,monthly,active
974,867,2,2023-07-30,,monthly,active
975,868,3,2025-09-22,,monthly,active
976,869,2,2025-12-17,,annual,active
977,870,3,2025-10-10,,monthly,active
978,871,2,2025-08-19,2025-11-04,monthly,cancelled
979,872,3,2023-09-26,,monthly,active
980,873,2,2024-02-29,,monthly,active
981,874,1,2023-07-26,2025-02-17,annual,cancelled
982,875,1,2024-06-18,2024-09-19,monthly,cancelled
983,875,1,2024-12-17,,monthly,active
984,876,1,2025-05-31,2025-07-02,monthly,cancelled
985,877,3,2024-01-07,,monthly,active
986,878,1,2025-07-25,,monthly,active
987,879,1,2025-04-11,,annual,active
988,880,2,2025-06-23,,monthly,active
989,881,2,2023-09-09,2025-04-26,monthly,cancelled
990,882,2,2024-11-30,2025-01-03,monthly,cancelled
991,882,1,2025-03-28,,monthly,active
992,883,2,2023-11-07,,annual,active
993,884,3,2025-07-28,,annual,active
994,885,3,2025-11-25,,monthly,active
995,886,1,2023-03-17,,annual,active
996,887,3,2024-04-10,,monthly,active
997,888,1,2024-02-25,,monthly,active
998,889,2,2025-04-08,,annual,active
999,890,2,2023-09-16,,monthly,active
1000,891,1,2023-02-17,2023-10-09,monthly,cancelled
1001,892,1,2023-08-15,2024-05-10,monthly,cancelled
1002,893,2,2025-08-07,,monthly,active
1003,894,2,2023-10-14,,annual,active
1004,895,1,2025-07-19,2025-11-05,monthly,cancelled
1005,896,2,2025-09-02,,annual,active
1006,897,2,2025-10-18,,monthly,active
1007,898,3,2025-11-01,,monthly,active
1008,899,2,2025-08-27,,monthly,active
1009,900,1,2023-08-14,,annual,active
1010,901,1,2024-09-13,2025-01-16,annual,cancelled
1011,902,1,2024-08-03,,monthly,active
1012,903,1,2025-05-05,,monthly,active
1013,904,2,2023-10-11,,monthly,active
1014,905,1,2025-03-04,2025-09-07,annual,cancelled
1015,905,1,2025-10-31,,annual,active
1016,906,2,2023-07-01,2024-06-30,monthly,cancelled
1017,907,2,2023-06-24,,monthly,active
1018,908,1,2023-02-08,2024-09-11,annual,cancelled
1019,909,2,2023-06-23,2024-07-31,monthly,cancelled
1020,910,1,2025-04-29,,monthly,active
1021,911,2,2023-10-22,2023-11-25,annual,cancelled
1022,911,2,2024-03-13,,annual,active
1023,912,1,2024-07-01,2024-05-08,monthly,cancelled
1024,912,1,2024-06-19,,monthly,active
1025,913,2,2025-08-02,2025-09-15,annual,cancelled
1026,914,2,2023-08-24,,monthly,active
1027,915,2,2023-08-02,2024-03-10,annual,cancelled
1028,916,2,2025-07-02,2025-12-18,monthly,cancelled
1029,917,2,2024-05-17,2025-11-22,monthly,cancelled
1030,918,3,2024-08-15,2024-11-07,annual,cancelled
1031,918,2,2025-06-03,,annual,active
1032,919,2,2024-12-20,2025-02-17,annual,cancelled
1033,920,1,2023-05-24,2023-07-06,annual,cancelled
1034,920,2,2023-08-26,,annual,active
1035,921,2,2025-10-30,,monthly,active
1036,922,2,2024-07-13,2025-03-05,monthly,cancelled
1037,922,1,2025-06-01,,monthly,active
1038,923,1,2023-01-05,,monthly,active
1039,924,2,2023-06-16,,monthly,active
1040,925,2,2025-02-09,2025-10-28,monthly,cancelled
1041,926,1,2024-01-31,,monthly,active
1042,927,1,2024-03-28,2024-05-02,monthly,cancelled
1043,927,2,2024-06-09,,monthly,active
1044,928,3,2023-08-16,2023-09-18,monthly,cancelled
1045,928,3,2023-12-23,,monthly,active
1046,929,2,2023-05-14,,monthly,active
1047,930,1,2025-12-27,,monthly,active
1048,931,2,2023-04-17,,monthly,active
1049,932,1,2025-10-11,,monthly,active
1050,933,1,2024-09-10,,monthly,active
1051,934,3,2025-05-17,,monthly,active
1052,935,1,2023-02-27,,monthly,active
1053,936,1,2023-08-09,,monthly,active
1054,937,2,2023-07-15,2023-09-01,annual,cancelled
1055,938,2,2023-09-19,,monthly,active
1056,939,3,2023-04-17,,monthly,active
1057,940,2,2023-01-22,2023-10-27,monthly,cancelled
1058,940,3,2023-01-12,,monthly,active
1059,941,2,2025-07-18,,monthly,active
1060,942,2,2023-09-16,,monthly,active
1061,943,2,2023-04-01,2024-02-18,monthly,cancelled
1062,944,2,2023-10-29,,monthly,active
1063,945,1,2025-05-14,,monthly,active
1064,946,1,2025-08-15,,annual,active
1065,947,2,2023-08-03,,monthly,active
1066,948,1,2024-04-16,,annual,active
1067,949,3,2024-02-25,,annual,active
1068,950,1,2023-10-19,,monthly,active
1069,951,1,2024-10-02,,annual,active
1070,952,1,2023-12-27,,monthly,active
1071,953,3,2024-11-24,2024-12-26,monthly,cancelled
1072,953,2,2025-03-10,,monthly,active
1073,954,1,2023-05-14,,annual,active
1074,955,1,2025-05-29,,annual,active
1075,956,2,2023-11-01,2023-12-22,monthly,cancelled
1076,957,2,2025-08-21,,monthly,active
1077,958,1,2024-01-02,,monthly,active
1078,959,1,2023-03-16,2023-08-05,monthly,cancelled
1079,960,3,2023-11-18,2024-04-07,monthly,cancelled
1080,961,3,2024-04-16,2025-06-22,monthly,cancelled
1081,962,1,2025-10-15,,annual,active
1082,963,1,2024-08-26,,monthly,active
1083,964,1,2025-01-07,,annual,active
1084,965,1,2024-07-16,,annual,active
1085,966,3,2024-07-31,,annual,active
1086,967,2,2025-03-25,,monthly,active
1087,968,3,2024-11-28,,annual,active
1088,969,1,2023-03-03,2025-03-08,annual,cancelled
1089,970,1,2024-11-26,,monthly,active
1090,971,3,2023-07-03,,monthly,active
1091,972,1,2025-11-03,,monthly,active
1092,973,1,2023-07-10,,monthly,active
1093,974,2,2023-05-23,,monthly,active
1094,975,2,2025-11-27,,annual,active
1095,976,1,2025-06-09,,monthly,active
1096,977,1,2023-11-22,,monthly,active
1097,978,3,2023-10-20,2024-06-05,monthly,cancelled
1098,978,2,2024-08-29,,monthly,active
1099,979,2,2025-07-31,2025-10-29,monthly,cancelled
1100,980,2,2025-03-11,,annual,active
1101,981,2,2023-07-15,,monthly,active
1102,982,2,2024-08-20,,monthly,active
