customer_id,company_name,country,company_size_band,signup_date,acquisition_channel,signup_date_ambiguous
393,Reed Inc,United States,201-1000,2024-10-29,,False
394,Gregory-Watkins,United States,11-50,2023-10-31,Organic Search,False
395,"Estrada, Williams and Foster",United Kingdom,201-1000,2024-08-08,Referral,True
396,"Brown, Harris and Dougherty",United Kingdom,1-10,2023-03-18,LinkedIn Ads,False
397,Duran LLC,United States,1-10,2024-05-01,LinkedIn Ads,False
398,Wilson-Jimenez,Australia,1-10,2024-09-28,LinkedIn Ads,False
399,Thompson-James,United States,1-10,2024-10-19,LinkedIn Ads,False
400,"Hall, Hansen and Barnett",Canada,51-200,2025-09-19,Referral,False
401,Jones-Hensley,United States,51-200,2023-10-05,LinkedIn Ads,True
402,Graham Group,Australia,11-50,2023-09-03,Direct,True
403,Atkins PLC,United Kingdom,1-10,2023-04-03,LinkedIn Ads,True
404,Berry-Mckinney,United Kingdom,1-10,2024-12-06,Referral,False
405,Roberts-Sullivan,United States,201-1000,2023-11-30,Referral,False
406,Jackson-Meza,India,11-50,2025-04-18,Referral,False
407,Collier-Gillespie,Canada,1-10,2023-01-18,Organic Search,False
408,Kim Inc,United Kingdom,11-50,2024-12-15,Google Ads,False
409,"Miller, Harrell and Reese",United Kingdom,1000+,2025-11-13,Direct,False
410,Cook and Sons,United States,1-10,2025-09-13,Direct,False
411,Dixon Inc,India,1-10,2024-03-09,,True
412,"Hicks, Bullock and Bailey",India,51-200,2023-10-14,Organic Search,False
413,"Mullen, Brewer and Hernandez",United Kingdom,1-10,2024-01-24,Organic Search,False
414,Thomas and Sons,Canada,1-10,2025-11-04,Google Ads,False
415,Morrison Ltd,United States,51-200,2024-06-13,Organic Search,False
416,Thompson Ltd,India,1-10,2024-12-28,Referral,False
417,Marshall-Elliott,United States,201-1000,2025-08-07,LinkedIn Ads,False
418,"Cole, Glass and Cunningham",United Kingdom,1-10,2025-10-21,Organic Search,False
419,"Downs, Morris and Maddox",United States,11-50,2024-12-02,Organic Search,False
420,Hernandez-Jones,Australia,11-50,2023-06-15,Organic Search,False
421,Welch-Hogan,United Kingdom,11-50,2023-12-12,Google Ads,True
422,"Brown, Romero and Collins",India,11-50,2025-05-29,,False
423,Johnson-Wood,India,,2024-10-21,,False
424,Jones-Lin,United States,1-10,2024-10-01,Meta Ads,False
425,Gilbert PLC,United States,51-200,2025-07-22,Organic Search,False
426,Ford-Spencer,United States,51-200,2025-01-05,Google Ads,False
427,"Huang, Cole and Pacheco",United States,51-200,2024-03-08,Organic Search,False
428,"Lopez, Jacobs and Mason",United States,,2025-12-31,Organic Search,False
429,Hayes LLC,United States,11-50,2025-05-03,Google Ads,True
430,"Miller, Lucas and Williams",India,1-10,2023-01-20,Organic Search,False
431,"Kim, Gonzales and Mills",United Kingdom,51-200,2025-11-13,Google Ads,False
432,Cox LLC,India,1000+,2025-07-12,Meta Ads,True
433,Ortiz-Morgan,Canada,1-10,2024-08-11,Google Ads,True
434,"Williams, Mccoy and Cook",United States,1-10,2025-11-13,Organic Search,False
435,Davis-Gregory,Canada,11-50,2024-06-24,,False
436,King-York,United States,51-200,2025-05-22,,False
437,"Marks, Cook and Aguilar",India,11-50,2024-11-04,LinkedIn Ads,False
438,Rangel LLC,United States,1-10,2024-10-01,LinkedIn Ads,True
439,"Hale, Myers and Larson",India,,2023-12-08,Organic Search,True
440,Collins Group,United States,1-10,2025-06-16,,False
441,"Conner, Li and Santiago",United Kingdom,201-1000,2023-08-20,LinkedIn Ads,False
442,"Osborn, Gaines and Davis",India,51-200,2025-12-10,Organic Search,False
443,"Henderson, Cox and Cox",United Kingdom,51-200,2025-05-06,Google Ads,True
444,Bean LLC,United States,11-50,2023-01-24,Google Ads,False
445,Lee-Cooke,United States,,2024-10-18,Direct,False
446,"Wise, Conley and Stephenson",United Kingdom,11-50,2023-11-06,Referral,True
447,Stanley PLC,United States,1-10,2023-02-06,,False
448,Harper and Sons,India,201-1000,2024-09-15,Organic Search,False
449,White Ltd,United States,51-200,2024-04-01,Meta Ads,False
450,"Lamb, Martin and Kim",India,51-200,2023-07-19,Google Ads,False
451,Diaz-Ball,United Kingdom,1-10,2023-06-08,Google Ads,True
452,Bishop-Goodwin,United States,1-10,2024-01-20,Referral,False
453,Young-Allen,India,1-10,2025-04-28,Organic Search,False
454,Mckee-Lee,United Kingdom,1-10,2025-10-18,Organic Search,False
455,"Valentine, Joyce and Murray",Canada,51-200,2023-12-22,Google Ads,False
456,Strickland-Shaw,United Kingdom,1000+,2025-05-07,Direct,False
457,Burch-Montoya,Canada,1-10,2023-10-01,Organic Search,False
458,"Taylor, Wright and Davidson",India,1-10,2024-03-21,Organic Search,False
459,Spencer-Garcia,Canada,11-50,2025-10-28,Organic Search,False
460,"Rosales, Mitchell and Hines",United Kingdom,1-10,2025-12-29,Referral,False
461,Cole-Palmer,United States,1-10,2023-04-26,Referral,False
462,Davis-Lozano,United States,1-10,2024-08-27,LinkedIn Ads,False
463,Wilkerson-Arias,India,1-10,2025-03-07,Referral,False
464,Brown-Shaw,Canada,1000+,2025-05-03,Direct,False
465,Hughes Inc,India,51-200,2025-06-26,Direct,False
466,Walker-Flores,India,11-50,2024-08-25,Direct,False
467,Combs Ltd,United States,11-50,2024-07-25,Google Ads,False
468,Moody-Taylor,United Kingdom,,2023-03-23,Meta Ads,False
469,Lowery-Kennedy,United Kingdom,51-200,2023-05-30,Meta Ads,False
470,Blake Group,India,11-50,2025-05-01,LinkedIn Ads,False
471,Gilbert-Bullock,United States,1000+,2024-03-23,Organic Search,False
472,Scott and Sons,United States,1-10,2025-07-01,Organic Search,False
473,"Bentley, Lynch and Henderson",India,201-1000,2025-02-20,Direct,False
474,Young-Martinez,United States,,2025-11-19,LinkedIn Ads,False
475,Barnes PLC,United States,1-10,2023-07-16,,False
476,Brown-Copeland,United States,51-200,2025-05-18,Google Ads,False
477,Carlson-Smith,India,,2023-11-11,,True
478,"Andrews, Higgins and Carter",India,11-50,2023-05-25,Google Ads,False
479,Mendez and Sons,United Kingdom,51-200,2025-03-08,LinkedIn Ads,False
480,"Butler, Beck and Miller",India,201-1000,2025-01-02,Google Ads,False
481,Jones-Fox,United States,11-50,2025-02-20,Organic Search,False
482,"Hartman, Romero and Smith",India,1000+,2024-08-27,Google Ads,False
483,Williams-Hughes,Canada,1-10,2023-10-17,Google Ads,False
484,King-Smith,United States,11-50,2024-03-09,Organic Search,True
485,Cooper Ltd,India,1-10,2024-02-02,,True
486,"Fuller, Ingram and Moss",India,51-200,2024-08-18,Meta Ads,False
487,Anderson-Bell,United States,1-10,2023-07-24,Google Ads,False
488,Li-Thompson,India,11-50,2023-11-09,Meta Ads,False
489,"Marshall, Dominguez and Welch",United States,1-10,2025-12-06,Meta Ads,True
490,Brown Group,United Kingdom,11-50,2024-09-17,Google Ads,False
491,Carter Inc,Australia,1-10,2024-02-07,,False
492,Blackwell LLC,Australia,51-200,2023-03-05,Organic Search,False
493,Robertson-Hays,United Kingdom,11-50,2023-11-01,Google Ads,False
494,"Kennedy, Johnson and Lucas",United States,11-50,2025-03-23,Google Ads,False
495,Kelly-Norman,India,1-10,2025-07-02,Organic Search,True
496,"Rivera, Martinez and Richardson",India,1-10,2025-01-04,Referral,True
497,Paul-Kline,United States,201-1000,2025-11-26,Meta Ads,False
498,Morgan-Lopez,United States,51-200,2023-07-31,LinkedIn Ads,False
499,"Jimenez, Glass and Stone",United Kingdom,51-200,2025-02-10,Meta Ads,False
500,Acosta Inc,United States,11-50,2025-11-23,Referral,False
501,Morrison-Short,United Kingdom,1-10,2025-06-19,Google Ads,False
502,"Carter, Garcia and Murphy",United States,11-50,2024-04-16,Meta Ads,False
503,Parker-Morrison,United States,1-10,2025-04-21,Google Ads,False
504,Jackson-Wallace,Australia,1-10,2023-04-25,Direct,False
505,Williams-Berg,Australia,201-1000,2024-03-08,Google Ads,True
506,Mendez-Graham,United States,51-200,2023-10-20,Referral,False
507,"Whitney, Gould and Jones",United States,11-50,2025-07-17,Google Ads,False
508,"Sullivan, Palmer and Brady",United States,11-50,2023-11-03,Google Ads,False
509,Cisneros and Sons,United States,201-1000,2023-01-03,Referral,False
510,"Gregory, Kim and Martinez",Australia,11-50,2025-12-21,Direct,False
511,Osborne LLC,United Kingdom,1-10,2025-05-21,LinkedIn Ads,False
512,Reyes-Bradley,United Kingdom,1-10,2024-06-11,Organic Search,False
513,"Hernandez, Cole and Watson",United Kingdom,51-200,2024-02-25,Meta Ads,False
514,Hines-Berry,United States,11-50,2025-01-18,Direct,False
515,"Richardson, Edwards and Ramirez",United States,1000+,2024-06-03,Organic Search,True
516,Johnson and Sons,Australia,51-200,2023-09-01,LinkedIn Ads,True
517,Holmes-Mcintyre,United Kingdom,,2023-04-17,Direct,False
518,Green LLC,United Kingdom,1-10,2023-06-30,,False
519,"Griffin, Davies and Mitchell",Canada,,2025-12-03,Direct,True
520,Gonzalez-Taylor,India,1-10,2023-01-22,Organic Search,False
521,Hayes Ltd,India,51-200,2025-11-22,Organic Search,False
522,Osborn-Cochran,Canada,51-200,2024-07-19,Meta Ads,False
523,Contreras-Mckinney,India,11-50,2023-07-04,Organic Search,False
524,"Daniels, Vance and York",Canada,11-50,2024-04-08,Google Ads,False
525,"Mckinney, Graves and Thompson",United States,11-50,2023-05-29,Meta Ads,False
526,Hicks-Martinez,Australia,51-200,2024-05-27,Direct,False
527,Conner and Sons,Canada,201-1000,2025-01-08,Referral,True
528,Johnson-Spencer,India,51-200,2024-04-15,LinkedIn Ads,False
529,Mcdonald-Bird,United States,51-200,2025-03-28,Referral,False
530,Salazar Inc,United States,1-10,2024-07-05,Organic Search,True
531,Parker Ltd,United States,1-10,2024-06-27,Google Ads,False
532,"Mendoza, Jenkins and Ortiz",India,51-200,2023-06-10,Organic Search,False
533,"Jones, Compton and Day",Australia,11-50,2024-07-10,Direct,True
534,Owens-Holmes,United States,,2025-03-25,Organic Search,False
535,Humphrey PLC,Canada,1-10,2025-10-26,Referral,False
536,"Matthews, Saunders and Anderson",India,51-200,2024-10-08,Google Ads,False
537,"Bartlett, Brown and Martinez",United States,11-50,2024-01-19,Google Ads,False
538,Torres and Sons,United States,11-50,2024-07-03,Referral,True
539,Donovan-Perez,United States,51-200,2024-04-13,Organic Search,False
540,"Jacobson, Singleton and King",United States,51-200,2025-08-26,Google Ads,False
541,"Huber, Hill and Weber",India,11-50,2024-05-28,Organic Search,False
542,"Ferguson, Shaw and Jackson",United States,51-200,2025-09-02,Google Ads,False
543,"Moore, Hopkins and Le",United Kingdom,1-10,2024-12-05,Google Ads,True
544,"Morgan, Bradshaw and Williams",United Kingdom,11-50,2024-08-05,Organic Search,False
545,"Baker, Clark and Armstrong",United States,11-50,2025-08-07,Google Ads,False
546,"Fowler, Jimenez and Burton",United Kingdom,1-10,2023-05-27,Meta Ads,False
547,May-Turner,India,201-1000,2024-09-07,Referral,True
548,Ballard Ltd,United Kingdom,1-10,2023-02-17,Google Ads,False
549,Evans-Jones,United States,1-10,2023-07-30,,False
550,Marshall-Peterson,United Kingdom,1-10,2023-08-01,Google Ads,False
551,Edwards Ltd,United States,11-50,2025-06-26,,False
552,Gross-Valencia,Australia,11-50,2025-09-02,Referral,True
553,Anderson-Wood,Canada,11-50,2025-07-24,Organic Search,False
554,"Rodriguez, Allen and Martinez",Canada,51-200,2024-04-10,LinkedIn Ads,False
555,Wright-Davis,United States,1-10,2024-05-12,LinkedIn Ads,True
556,Dougherty-Lin,United States,11-50,2024-08-22,Referral,False
557,Wright-Grimes,United States,51-200,2025-03-09,Google Ads,False
558,Li PLC,United States,1-10,2025-04-25,Google Ads,False
559,"Edwards, Hines and Jimenez",India,,2025-10-04,Google Ads,True
560,"Owens, Koch and Jimenez",Canada,,2024-07-05,LinkedIn Ads,False
561,Landry PLC,United Kingdom,1-10,2025-05-10,Referral,False
562,Levy-Lewis,United States,1-10,2023-04-25,Meta Ads,False
563,Williams-Campbell,Australia,1000+,2023-09-07,Organic Search,True
564,"Khan, Pena and Ruiz",India,11-50,2024-12-02,Referral,True
565,"Smith, Rodriguez and Anderson",United States,1-10,2024-10-23,Organic Search,False
566,Luna-Gallagher,United States,11-50,2024-02-11,Google Ads,True
567,Williams-Williams,India,1-10,2023-01-31,Meta Ads,False
568,"Lee, Tran and Jones",Canada,11-50,2023-11-14,Google Ads,False
569,"Cole, Pierce and Bryan",Canada,11-50,2023-03-05,Google Ads,True
570,"Becker, Wilson and Hester",United States,51-200,2025-06-17,Google Ads,False
571,Brooks-Hatfield,Australia,11-50,2025-06-15,LinkedIn Ads,False
572,"Mcmillan, Fischer and Gonzalez",United States,201-1000,2024-07-17,Organic Search,False
573,"Morales, Williams and Williams",United Kingdom,11-50,2025-01-21,Referral,False
574,"Cook, Wells and Bryant",India,1-10,2024-05-04,Google Ads,True
575,"Barry, Taylor and Velazquez",United Kingdom,11-50,2023-11-12,Meta Ads,False
576,Martin-Ewing,United States,201-1000,2024-01-01,Google Ads,True
577,"Kirby, Wheeler and Romero",India,1-10,2024-06-08,,True
578,"Patel, Erickson and Evans",India,51-200,2025-08-16,Google Ads,False
579,Richardson Ltd,Australia,,2023-04-30,,False
580,Whitney PLC,United States,1-10,2025-11-29,Organic Search,False
581,Robles-Swanson,United Kingdom,51-200,2025-04-30,Referral,False
582,"Soto, Carlson and Baker",Australia,11-50,2024-05-01,LinkedIn Ads,True
583,"Patton, Parsons and Lane",Canada,51-200,2024-10-26,LinkedIn Ads,False
584,"Williams, Castillo and Warren",India,11-50,2024-03-14,Organic Search,False
585,"Harvey, Randall and Hernandez",United Kingdom,51-200,2023-01-01,Direct,False
586,"Allen, Armstrong and Graves",United States,201-1000,2024-03-15,Google Ads,False
587,Smith LLC,Canada,1-10,2023-07-13,Meta Ads,False
588,Hernandez-Vaughn,United States,11-50,2023-07-08,,False
589,Shaw-Carr,India,51-200,2025-09-26,Organic Search,False
590,Salas-Fitzgerald,United States,51-200,2023-10-06,Direct,True
591,Thornton PLC,United Kingdom,51-200,2024-09-04,Referral,True
592,Hoffman Ltd,United States,11-50,2024-10-15,Google Ads,False
593,Fox-Edwards,India,51-200,2025-01-07,Organic Search,True
594,Stevens PLC,United States,11-50,2023-06-19,Organic Search,False
595,Payne-Lowe,United Kingdom,11-50,2023-10-04,Google Ads,True
596,"Becker, Lara and Baker",United States,1-10,2025-05-30,Direct,False
597,Lee-Wright,United States,1-10,2024-10-18,Organic Search,False
598,"Evans, David and Hendrix",India,11-50,2023-10-26,Direct,False
599,Bush-Vaughn,India,51-200,2023-08-19,Google Ads,False
600,Stewart-Bailey,United States,11-50,2024-09-16,Google Ads,False
601,"Hill, Martinez and Rhodes",United Kingdom,11-50,2025-09-16,Direct,False
602,Huang-Foster,United Kingdom,1-10,2024-06-07,Meta Ads,False
603,Blevins-Ballard,United Kingdom,11-50,2023-05-17,Meta Ads,False
604,Williams-Moses,United States,1000+,2024-04-18,LinkedIn Ads,False
605,"Scott, Mendoza and Harris",Australia,1-10,2023-06-30,LinkedIn Ads,False
606,"Nelson, Hoffman and Nelson",United States,,2024-11-14,Organic Search,False
607,Sanchez Ltd,India,1-10,2025-10-23,Google Ads,False
608,"Perez, Hall and Garcia",Canada,1-10,2024-06-04,Referral,True
609,Love-Garcia,United Kingdom,1-10,2025-05-04,Google Ads,False
610,Santos-Avila,United Kingdom,51-200,2024-02-28,Organic Search,False
611,Morris-Brewer,United States,1000+,2025-05-30,Direct,False
612,Pearson and Sons,United States,1-10,2024-01-13,Referral,False
613,"Rodgers, Jefferson and Johnson",Canada,51-200,2025-06-26,Referral,False
614,Butler and Sons,India,1-10,2023-09-27,Referral,False
615,Osborn Group,United Kingdom,11-50,2023-02-23,Organic Search,False
616,Lopez-Curry,India,201-1000,2024-01-12,LinkedIn Ads,False
617,Mcdowell-Smith,United Kingdom,1000+,2024-07-06,Google Ads,True
618,"Morrison, Hebert and Rogers",United States,51-200,2025-09-30,Referral,False
619,Hays-Daniels,India,11-50,2024-10-02,Direct,False
620,Small-Anderson,United Kingdom,51-200,2025-07-24,Google Ads,False
621,"Mcdonald, Lee and Rodriguez",Canada,,2025-04-03,Organic Search,True
622,Simon Ltd,Australia,1-10,2025-08-02,Meta Ads,True
623,Higgins-Smith,United Kingdom,51-200,2023-07-05,Google Ads,True
624,Gibbs-Bradley,United States,1-10,2025-12-07,LinkedIn Ads,True
625,Wilcox-Robertson,United States,51-200,2023-12-02,Google Ads,False
626,Morales Inc,United States,11-50,2025-11-13,,False
627,Holden Group,Canada,201-1000,2023-11-29,Google Ads,False
628,Boyle-Smith,India,11-50,2024-08-14,Google Ads,False
629,Young-Molina,United States,11-50,2025-10-18,Google Ads,False
630,Turner-Sharp,United Kingdom,11-50,2023-06-12,Google Ads,True
631,"Young, Contreras and Marshall",United States,51-200,2023-04-23,Google Ads,False
632,Sullivan PLC,United States,1-10,2023-04-11,Direct,True
633,"Carrillo, Vaughn and Fowler",Canada,1-10,2023-03-15,Meta Ads,False
634,Richardson-Walker,India,1-10,2023-05-13,Google Ads,False
635,Mendoza Group,United Kingdom,1-10,2023-04-30,Organic Search,False
636,"Zhang, Brooks and Miles",India,11-50,2024-08-11,Referral,False
637,Todd-Pham,Canada,51-200,2025-11-30,LinkedIn Ads,False
638,Gill Ltd,India,1-10,2023-01-04,LinkedIn Ads,True
639,"Marks, Miller and Griffin",India,1-10,2025-04-27,Meta Ads,False
640,"Cox, Stark and Rodriguez",India,1-10,2023-05-19,,False
641,"Leach, Harris and Herrera",United States,1-10,2023-12-26,Referral,False
642,Murphy PLC,India,11-50,2023-10-06,Organic Search,False
643,Wilson-Harris,United Kingdom,51-200,2023-04-25,Meta Ads,False
644,"Burns, Nolan and Griffin",United States,1-10,2024-12-25,Google Ads,False
645,Chavez PLC,India,1-10,2025-03-08,Google Ads,False
646,Bryant-Brown,India,1-10,2025-04-27,Referral,False
647,Chambers-Parker,United States,1-10,2023-12-25,Referral,False
648,Foster Inc,United Kingdom,1-10,2025-10-21,Meta Ads,False
649,"Robinson, Jones and Henderson",India,51-200,2023-07-21,Direct,False
650,"Brown, Mcknight and Michael",United Kingdom,1-10,2023-01-09,Google Ads,False
651,Andersen Group,United Kingdom,11-50,2023-07-31,Organic Search,False
652,Mitchell and Sons,India,1-10,2024-10-19,Meta Ads,False
653,Cannon Ltd,United States,1-10,2024-07-14,Direct,False
654,"Stuart, Brooks and Vance",United Kingdom,201-1000,2023-10-17,Referral,False
655,Kane-Knox,India,1-10,2025-06-27,,False
656,Miller-Brandt,United States,1-10,2025-03-13,Organic Search,False
657,"Anderson, Dalton and Wilson",India,51-200,2024-11-11,Organic Search,True
658,"Long, Anderson and Irwin",United Kingdom,1-10,2025-08-17,Meta Ads,False
659,Avila LLC,United States,201-1000,2023-10-22,Organic Search,False
660,Nunez-Stephens,India,11-50,2025-07-17,Google Ads,False
661,"Gray, Hall and Murray",United States,11-50,2023-09-18,LinkedIn Ads,False
662,Hill Ltd,India,11-50,2025-02-08,LinkedIn Ads,True
663,Johnson Ltd,United States,51-200,2024-03-02,Organic Search,False
664,Mendez-Mayer,United Kingdom,51-200,2023-12-21,Google Ads,False
665,Allen Inc,United States,11-50,2024-10-28,Referral,False
666,Wheeler Group,United Kingdom,11-50,2024-11-01,Organic Search,False
667,"Powers, Brennan and Sanchez",India,11-50,2023-11-02,Meta Ads,True
668,Morales and Sons,India,11-50,2024-05-09,Direct,True
669,"Robinson, Shields and Brown",India,11-50,2023-07-02,Organic Search,False
670,"Holder, Young and Hendricks",United States,51-200,2023-01-02,Referral,False
